区分,薬価基準収載医薬品コード,成分名,規格,品名,麻薬,業者名追記,Unnamed: 7,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
注射薬,7290400A1390,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」ペニシリウム１：１０，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1404,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」マグロ１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1412,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」マユ１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1420,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」綿１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1439,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」綿布１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1447,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」モミガラ１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290400A1455,診断用アレルゲンエキス,２ｍＬ１瓶,,,,診断用アレルゲン皮内エキス「トリイ」リンゴ１：１，０００,鳥居薬品,,,,4320,,
注射薬,7290401A1026,診断用アレルゲンエキス,１ｍＬ１瓶,,,,診断用アレルゲンスクラッチエキス「トリイ」,鳥居薬品,,,,7966,,
注射薬,7290402A2035,フルオレセイン,１０％５ｍＬ１瓶,,,,フルオレサイト静注５００ｍｇ,日本アルコン,後発品,,,1207,,
注射薬,7290404A1038,フェントラミンメシル酸塩,１％１ｍＬ１管,,,,レギチーン注射液１０ｍｇ,ノバルティス　ファーマ,,,,90,,
注射薬,7290405A4031,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１瓶,,,,マグネビスト静注,バイエル薬品,,先発品,,5885,,
注射薬,7290405A5038,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１瓶,,,,マグネビスト静注,バイエル薬品,,先発品,,6970,,
注射薬,7290405A6034,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１瓶,,,,マグネビスト静注,バイエル薬品,,先発品,,8863,,
注射薬,7290405A7030,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１０ｍＬ「ＤＫ」,大興製薬,後発品,,,4785,,
注射薬,7290405A7049,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１０ｍＬ「ＳＮ」,シオノケミカル,後発品,,,4785,,
注射薬,7290405A7057,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１０ｍＬ「タイヨー」,テバ製薬,後発品,,,4785,,
注射薬,7290405A7065,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１０ｍＬ「Ｆ」,富士製薬工業,後発品,,,4785,,
注射薬,7290405A7073,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,マグネビスト静注シリンジ,バイエル薬品,,先発品,○,6286,,
注射薬,7290405A7081,ガドペンテト酸メグルミン,３７．１４％１０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１０ｍＬ「トーワ」,東和薬品,後発品,,,4785,,
注射薬,7290405A8037,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１５ｍＬ「ＤＫ」,大興製薬,後発品,,,5401,,
注射薬,7290405A8045,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１５ｍＬ「ＳＮ」,シオノケミカル,後発品,,,5401,,
注射薬,7290405A8053,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１５ｍＬ「タイヨー」,テバ製薬,後発品,,,5401,,
注射薬,7290405A8061,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１５ｍＬ「Ｆ」,富士製薬工業,後発品,,,5401,,
注射薬,7290405A8070,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,マグネビスト静注シリンジ,バイエル薬品,,先発品,○,8545,,
注射薬,7290405A8088,ガドペンテト酸メグルミン,３７．１４％１５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１５ｍＬ「トーワ」,東和薬品,後発品,,,5401,,
注射薬,7290405A9033,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ２０ｍＬ「ＤＫ」,大興製薬,後発品,,,6228,,
注射薬,7290405A9041,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ２０ｍＬ「ＳＮ」,シオノケミカル,後発品,,,6228,,
注射薬,7290405A9050,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ２０ｍＬ「タイヨー」,テバ製薬,後発品,,,6228,,
注射薬,7290405A9068,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ２０ｍＬ「Ｆ」,富士製薬工業,後発品,,,6228,,
注射薬,7290405A9076,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,マグネビスト静注シリンジ,バイエル薬品,,先発品,○,10949,,
注射薬,7290405A9084,ガドペンテト酸メグルミン,３７．１４％２０ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ２０ｍＬ「トーワ」,東和薬品,後発品,,,6228,,
注射薬,7290405G1035,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ５ｍＬ「ＤＫ」,大興製薬,後発品,,,3253,,
注射薬,7290405G1043,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ５ｍＬ「ＳＮ」,シオノケミカル,後発品,,,3253,,
注射薬,7290405G1051,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ５ｍＬ「タイヨー」,テバ製薬,後発品,,,3253,,
注射薬,7290405G1060,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ５ｍＬ「Ｆ」,富士製薬工業,後発品,,,3253,,
注射薬,7290405G1078,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,マグネビスト静注シリンジ,バイエル薬品,,先発品,○,3457,,
注射薬,7290405G1086,ガドペンテト酸メグルミン,３７．１４％５ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ５ｍＬ「トーワ」,東和薬品,後発品,,,3253,,
注射薬,7290405G2031,ガドペンテト酸メグルミン,３７．１４％３０ｍＬ１瓶,,,,マグネビスト静注,バイエル薬品,,先発品,,12825,,
注射薬,7290405G3020,ガドペンテト酸メグルミン,３７．１４％１３ｍＬ１筒,,,,ガドペンテト酸メグルミン静注液３７．１４％シリンジ１３ｍＬ「Ｆ」,富士製薬工業,後発品,,,5126,,
注射薬,7290407A1031,ガドテリドール,５ｍＬ１瓶,,,,プロハンス静注５ｍＬ,ブラッコ・エーザイ,,先発品,,3659,,
注射薬,7290407A2038,ガドテリドール,１５ｍＬ１瓶,,,,プロハンス静注１５ｍＬ,ブラッコ・エーザイ,,先発品,,9016,,
注射薬,7290407A3034,ガドテリドール,２０ｍＬ１瓶,,,,プロハンス静注２０ｍＬ,ブラッコ・エーザイ,,先発品,,12989,,
注射薬,7290407A4030,ガドテリドール,１０ｍＬ１瓶,,,,プロハンス静注１０ｍＬ,ブラッコ・エーザイ,,先発品,,6735,,
注射薬,7290407G1034,ガドテリドール,１３ｍＬ１筒,,,,プロハンス静注シリンジ１３ｍＬ,ブラッコ・エーザイ,,先発品,,8132,,
注射薬,7290407G2030,ガドテリドール,１７ｍＬ１筒,,,,プロハンス静注シリンジ１７ｍＬ,ブラッコ・エーザイ,,先発品,,10437,,
注射薬,7290408A1036,ガドジアミド水和物,３２．３％２０ｍＬ１瓶,,,,オムニスキャン静注３２％,第一三共,,先発品,,10398,,
注射薬,7290408G1039,ガドジアミド水和物,３２．３％１０ｍＬ１筒,,,,オムニスキャン静注３２％シリンジ１０ｍＬ,第一三共,,先発品,○,6071,,
注射薬,7290408G1047,ガドジアミド水和物,３２．３％１０ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ１０ｍＬ「ＨＫ」,光製薬,後発品,,,4428,,
注射薬,7290408G1055,ガドジアミド水和物,３２．３％１０ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ１０ｍＬ「トーワ」,東和薬品,後発品,,,4428,,
注射薬,7290408G1063,ガドジアミド水和物,３２．３％１０ｍＬ１筒,,,,ガドジアミド静注液３２％シリンジ１０ｍＬ「Ｆ」,富士製薬工業,後発品,,,4428,,
注射薬,7290408G2035,ガドジアミド水和物,３２．３％１５ｍＬ１筒,,,,オムニスキャン静注３２％シリンジ１５ｍＬ,第一三共,,先発品,○,8654,,
注射薬,7290408G2043,ガドジアミド水和物,３２．３％１５ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ１５ｍＬ「ＨＫ」,光製薬,後発品,,,5948,,
注射薬,7290408G2051,ガドジアミド水和物,３２．３％１５ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ１５ｍＬ「トーワ」,東和薬品,後発品,,,5948,,
注射薬,7290408G2060,ガドジアミド水和物,３２．３％１５ｍＬ１筒,,,,ガドジアミド静注液３２％シリンジ１５ｍＬ「Ｆ」,富士製薬工業,後発品,,,5948,,
注射薬,7290408G3031,ガドジアミド水和物,３２．３％２０ｍＬ１筒,,,,オムニスキャン静注３２％シリンジ２０ｍＬ,第一三共,,先発品,○,10770,,
注射薬,7290408G3040,ガドジアミド水和物,３２．３％２０ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ２０ｍＬ「ＨＫ」,光製薬,後発品,,,8067,,
注射薬,7290408G3058,ガドジアミド水和物,３２．３％２０ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ２０ｍＬ「トーワ」,東和薬品,後発品,,,8067,,
注射薬,7290408G3066,ガドジアミド水和物,３２．３％２０ｍＬ１筒,,,,ガドジアミド静注液３２％シリンジ２０ｍＬ「Ｆ」,富士製薬工業,後発品,,,8067,,
注射薬,7290408G4038,ガドジアミド水和物,３２．３％５ｍＬ１筒,,,,オムニスキャン静注３２％シリンジ５ｍＬ,第一三共,,先発品,○,4842,,
注射薬,7290408G4046,ガドジアミド水和物,３２．３％５ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ５ｍＬ「ＨＫ」,光製薬,後発品,,,2416,,
注射薬,7290408G4054,ガドジアミド水和物,３２．３％５ｍＬ１筒,,,,ガドジアミド静注３２％シリンジ５ｍＬ「トーワ」,東和薬品,後発品,,,2416,,
注射薬,7290408G4062,ガドジアミド水和物,３２．３％５ｍＬ１筒,,,,ガドジアミド静注液３２％シリンジ５ｍＬ「Ｆ」,富士製薬工業,後発品,,,2416,,
注射薬,7290408G5026,ガドジアミド水和物,３２．３％１３ｍＬ１筒,,,,ガドジアミド静注液３２％シリンジ１３ｍＬ「Ｆ」,富士製薬工業,後発品,,,5948,,
注射薬,7290410D1030,ガラクトース・パルミチン酸混合物,２．５ｇ１瓶（溶解液付）,,,,レボビスト注射用,バイエル薬品,,先発品,,11153,,
注射薬,7290411G1030,ガドテル酸メグルミン,３７．６９５％１０ｍＬ１筒,,,,マグネスコープ静注３８％シリンジ１０ｍＬ,ゲルベ・ジャパン,,先発品,,5602,,
注射薬,7290411G2037,ガドテル酸メグルミン,３７．６９５％１５ｍＬ１筒,,,,マグネスコープ静注３８％シリンジ１５ｍＬ,ゲルベ・ジャパン,,先発品,,7456,,
注射薬,7290411G3033,ガドテル酸メグルミン,３７．６９５％２０ｍＬ１筒,,,,マグネスコープ静注３８％シリンジ２０ｍＬ,ゲルベ・ジャパン,,先発品,,9866,,
注射薬,7290412F1021,インドシアニングリーン,２５ｍｇ１瓶（溶解液付）,,,,オフサグリーン静注用２５ｍｇ,参天製薬,,先発品,,1693,,
注射薬,7290413A1029,フェルカルボトラン,４４．６ｍｇ１．６ｍＬ１瓶,,,,リゾビスト注,アイロム製薬,,先発品,,17418,,
注射薬,7290414D1038,ペルフルブタン,１瓶（溶解液付）,,,,ソナゾイド注射用１６μＬ,第一三共,,先発品,,13372,,
注射薬,7290415G1020,ガドキセト酸ナトリウム,１８．１４３％５ｍＬ１筒,,,,ＥＯＢ・プリモビスト注シリンジ,バイエル薬品,,先発品,,14042,,
注射薬,7290415G2027,ガドキセト酸ナトリウム,１８．１４３％１０ｍＬ１筒,,,,ＥＯＢ・プリモビスト注シリンジ,バイエル薬品,,先発品,,20917,,
注射薬,7990401A1040,ヨード化ケシ油脂肪酸エチルエステル,４ｍＬ１管,,,,ミリプラ用懸濁用液４ｍＬ,大日本住友製薬,,先発品,,344,,
注射薬,7990402A1029,アデノシン,６０ｍｇ２０ｍＬ１瓶,,,,アデノスキャン注６０ｍｇ,第一三共,,先発品,,13556,,
注射薬,7990403E1025,ヒトチロトロピンアルファ（遺伝子組換え）,０．９ｍｇ１瓶,,,,タイロゲン筋注用０．９ｍｇ,ジェンザイム・ジャパン,,先発品,,105788,,
注射薬,7990500A1036,塩化ナトリウム・塩化カリウム配合剤,１瓶１管１組,,,,ミオテクター冠血管注,アイロム製薬,,先発品,,1904,,
注射薬,8114400A1010,アヘンアルカロイド塩酸塩,２％１ｍＬ１管,局,麻,,アヘンアルカロイド塩酸塩注射液,,,,,309,,
注射薬,8114401A1015,モルヒネ塩酸塩水和物,１％１ｍＬ１管,局,麻,,モルヒネ塩酸塩注射液,,,,,299,,
注射薬,8114401A2011,モルヒネ塩酸塩水和物,１％５ｍＬ１管,局,麻,,モルヒネ塩酸塩注射液,,,,,1346,,
注射薬,8114401A3018,モルヒネ塩酸塩水和物,４％５ｍＬ１管,局,麻,,モルヒネ塩酸塩注射液,,,,,4973,,
注射薬,8114402G1039,モルヒネ塩酸塩水和物,１％１０ｍＬ１筒,,麻,,プレペノン注１００ｍｇシリンジ,テルモ,後発品,,,2770,,
注射薬,8114402G2035,モルヒネ塩酸塩水和物,１％５ｍＬ１筒,,麻,,プレペノン注５０ｍｇシリンジ,テルモ,後発品,,,1431,,
注射薬,8119400A1025,オキシコドン塩酸塩水和物,１％１ｍＬ１管,,麻,,オキファスト注１０ｍｇ,塩野義製薬,,先発品,,362,,
注射薬,8119400A2021,オキシコドン塩酸塩水和物,１％５ｍＬ１管,,麻,,オキファスト注５０ｍｇ,塩野義製薬,,先発品,,1655,,
注射薬,8119500A1015,複方オキシコドン,１ｍＬ１管,局,麻,,複方オキシコドン注射液,,,,,355,,
注射薬,8119501A1010,アヘンアルカロイド・アトロピン,１ｍＬ１管,局,麻,,アヘンアルカロイド・アトロピン注射液,,,,,312,,
